ID,OBJID,RA,DEC,NVOTE,P_EL,P_CW,P_ACW,P_EDGE,P_DK,P_MG,P_CS,P_EL_DEBIASED,P_CS_DEBIASED,SPIRAL,ELLIPTICAL,UNCERTAIN,SDSS,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,q_mode,cl,m_SDSS,flags,ObsDate,Q,zsp,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,angDist
1496,5.87726E+17,19:31.7,+62:16:47.2,35,0.229,0.029,0,0.686,0.057,0,0.714,0.121,0.818,0,0,1,J171931.69+621647.1,259.882056,62.279772,0.048,0.043,106,,3,,10021010,2000.2641,2,0.08027,19.717,0.119,17.67,0.009,16.72,0.006,16.111,0.005,15.659,0.013,0.050215
1497,5.87731E+17,16:26.8,-09:16:13.8,33,0.455,0,0.152,0.333,0.061,0,0.485,0.217,0.708,1,0,0,J221626.83-091613.8,334.111794,-9.270514,0.054,0.05,83,,3,,0000803A90021100,2001.7173,2,0.08353,20.173,0.145,18.115,0.01,17.124,0.007,16.608,0.006,16.238,0.014,0.051115
1498,5.87742E+17,51:41.4,+26:07:23.1,23,0.522,0.043,0,0.174,0.217,0.043,0.217,0.206,0.4,0,0,1,J105141.35+260723.0,162.922307,26.123058,0.068,0.06,101,,3,,1010000000,2005.0471,3,0.09445,19.166,0.048,17.896,0.008,17.433,0.008,17.154,0.01,16.981,0.033,0.124818
1499,5.87729E+17,39:39.6,+62:53:24.7,36,0.611,0.028,0.028,0.167,0.167,0,0.222,0.393,0.395,0,0,1,J133939.58+625324.6,204.914931,62.890188,0.057,0.036,73,,3,,22294021048,2001.1427,3,0.02544,18.832,0.053,17.732,0.008,17.309,0.009,17.101,0.01,16.919,0.029,0.050436
1500,5.87737E+17,55:21.0,+35:04:45.1,61,0.557,0.016,0.066,0.246,0.098,0.016,0.328,0.34,0.519,0,0,1,J155521.05+350445.1,238.837707,35.0792,0.072,0.072,135,,3,,10020010,2003.4067,2,0.04643,18.349,0.024,17.392,0.005,17.028,0.005,16.791,0.006,16.65,0.018,0.120639
1501,5.87733E+17,45:27.7,+42:39:51.7,33,0.303,0,0.03,0.667,0,0,0.697,0.303,0.697,0,0,1,J154527.74+423951.7,236.365588,42.664364,0.053,0.044,141,,3,,1.0001E+11,2002.3502,3,0.03601,17.818,0.021,16.083,0.003,15.245,0.003,14.842,0.003,14.548,0.005,0.098622
1502,5.8774E+17,03:44.5,+16:19:18.8,42,0.071,0,0.857,0,0,0.071,0.857,0.032,0.895,1,0,0,J160344.49+161918.7,240.935389,16.321885,0.083,0.059,68,,3,,1010020010,2004.4499,3,0.03162,17.644,0.026,16.627,0.005,16.136,0.005,15.903,0.005,15.736,0.016,0.096468
1503,5.87726E+17,33:34.5,+03:55:52.7,31,0,0,0.968,0.032,0,0,1,0,1,1,0,0,J143334.51+035552.7,218.393829,3.931306,0.04,0.039,0,,3,,14021048,2000.357,3,0.08526,18.033,0.033,16.567,0.005,15.878,0.004,15.511,0.004,15.198,0.011,0.015264
1504,5.87739E+17,39:24.9,+15:21:42.2,56,0.321,0,0,0.036,0.5,0.143,0.036,0.32,0.037,0,0,1,J123924.91+152142.1,189.853827,15.361714,0.054,0.051,0,,3,,1010020030,2004.075,2,0.07214,20.361,0.072,18.373,0.008,17.48,0.006,17.091,0.006,16.738,0.012,0.036857
1505,5.8774E+17,48:48.6,+24:34:32.3,52,0.885,0,0.019,0.058,0.038,0,0.077,0.764,0.19,0,0,1,J134848.58+243432.3,207.20242,24.57565,0.057,0.054,170,,3,,1294000048,2004.4496,3,0.05248,19.534,0.07,17.676,0.009,16.937,0.006,16.571,0.007,16.293,0.014,0.041378
1506,5.88299E+17,10:58.1,+43:25:06.8,61,0.59,0.098,0,0.148,0.148,0.016,0.246,0.292,0.469,0,0,1,J141058.13+432506.8,212.742224,43.418561,0.054,0.052,161,,3,,10020210,2003.1909,3,0.09525,19.293,0.049,18.201,0.008,17.693,0.009,17.37,0.011,17.195,0.031,0.070792
1507,5.88017E+17,31:57.2,+40:04:51.8,69,0.797,0.014,0.014,0.116,0.043,0.014,0.145,0.503,0.401,0,0,1,J103157.23+400451.8,157.988489,40.081066,0.045,0.044,12,,3,,1010020010,2003.0866,2,0.0648,19.397,0.047,17.861,0.007,17.134,0.005,16.771,0.006,16.518,0.015,0.048475
1508,5.87732E+17,01:09.7,+36:53:04.2,33,1,0,0,0,0,0,0,1,0,0,1,0,J090109.74+365304.3,135.290588,36.884535,0.061,0.057,120,,3,,810021010,2002.1061,3,0.07594,18.629,0.047,16.529,0.004,15.538,0.003,15.058,0.003,14.654,0.005,0.183192
1509,5.87743E+17,55:56.5,+16:22:29.4,35,0.743,0.029,0.029,0.086,0.114,0,0.143,0.743,0.143,0,0,1,J105556.51+162229.3,163.985477,16.374831,0.07,0.056,6,,3,,1010020010,2005.4269,3,0.09553,19.727,0.058,17.789,0.006,16.891,0.005,16.509,0.005,16.198,0.01,0.08
1510,5.88018E+17,53:31.4,+07:34:48.0,54,0.426,0.019,0.037,0.444,0.056,0.019,0.5,0.34,0.584,1,0,0,J115331.36+073447.9,178.380679,7.579987,0.064,0.058,0,,3,,1010000010,2003.2477,2,0.07174,19.469,0.059,17.591,0.006,16.64,0.004,16.166,0.004,15.836,0.009,0.063852
1511,5.87725E+17,16:34.9,+45:43:46.1,53,0.132,0.019,0.434,0.396,0,0.019,0.849,0.079,0.902,1,0,0,J081634.95+454346.1,124.145634,45.729472,0.048,0.044,135,,3,,9.0001E+11,2000.258,2,0.04965,19.186,0.061,17.587,0.008,16.813,0.006,16.462,0.006,16.164,0.016,0.022465
1512,5.8774E+17,31:50.9,+22:11:25.2,59,0.424,0.034,0.068,0.254,0.22,0,0.356,0.209,0.52,0,0,1,J143150.91+221125.2,217.962127,22.190335,0.083,0.07,167,,3,,9.0329E+11,2004.4523,3,0.04406,19.315,0.072,18.241,0.012,17.818,0.012,17.511,0.015,17.456,0.043,0.008982
1513,5.87726E+17,19:09.9,+03:11:45.5,34,0.176,0.118,0.324,0.206,0.147,0.029,0.647,0.042,0.758,0,0,1,J151909.86+031145.4,229.79109,3.195971,0.166,0.081,86,,3,,9.0001E+11,2000.357,3,0.05316,19.197,0.101,18.096,0.015,17.739,0.017,17.434,0.021,17.498,0.087,0.024396
1514,5.87737E+17,32:21.1,+06:11:06.8,29,0.138,0.034,0.759,0.069,0,0,0.862,0.056,0.944,1,0,0,J133221.05+061106.7,203.087715,6.185218,0.06,0.056,86,,3,,10020010,2003.3191,3,0.07492,17.982,0.023,16.675,0.004,15.958,0.003,15.564,0.003,15.309,0.007,0.126513
1515,5.87737E+17,50:49.0,+34:40:41.0,44,0.273,0.091,0,0.568,0.068,0,0.659,0.05,0.864,1,0,0,J155049.01+344040.9,237.704212,34.678054,0.061,0.054,49,,3,,4.02029E+12,2003.4067,2,0.07351,19.555,0.05,18.351,0.011,17.932,0.01,17.585,0.011,17.435,0.028,0.012126
1516,5.87742E+17,38:33.6,+22:41:30.6,59,0.881,0.017,0,0.085,0.017,0,0.102,0.833,0.15,0,0,1,J113833.60+224130.5,174.639999,22.691822,0.075,0.062,4,,3,,1010021010,2005.1945,2,0.08076,19.097,0.036,17.334,0.005,16.431,0.004,16.015,0.004,15.734,0.007,0.040773
1517,5.87735E+17,38:41.4,+13:35:37.7,29,0.276,0.034,0,0.69,0,0,0.724,0.081,0.919,1,0,0,J113841.38+133537.6,174.672415,13.593801,0.056,0.054,0,,3,,90020010,2003.0759,3,0.07918,19.253,0.047,17.593,0.007,16.781,0.005,16.338,0.006,16.007,0.013,0.017312
1518,5.8774E+17,00:57.0,+16:50:22.7,60,0.283,0.133,0.067,0.183,0.267,0.067,0.383,0.14,0.483,0,0,1,J160057.00+165022.6,240.237511,16.839631,0.089,0.076,66,,3,,890020078,2004.447,3,0.03441,18.791,0.054,17.745,0.009,17.394,0.01,17.222,0.017,17.078,0.045,0.10972
1519,5.88018E+17,45:19.3,+32:57:32.9,32,0.969,0,0,0,0.031,0,0,0.969,0,0,1,0,J154519.26+325732.9,236.330261,32.959152,0.04,0.038,135,,3,,1010020010,2003.226,3,0.06843,17.344,0.015,15.974,0.003,15.342,0.003,14.981,0.003,14.753,0.005,0.057659
1520,5.87736E+17,47:39.4,+33:22:33.8,38,0.158,0.789,0,0.053,0,0,0.842,0.059,0.941,1,0,0,J154739.39+332233.7,236.914158,33.376041,0.07,0.058,55,,3,,4.80081E+12,2003.1935,3,0.07524,18.857,0.062,17.34,0.007,16.603,0.005,16.222,0.005,15.88,0.013,0.058202
1521,5.8774E+17,59:26.2,+28:21:33.9,41,0.415,0,0.049,0.488,0.049,0,0.537,0.211,0.732,1,0,0,J135926.17+282133.9,209.859072,28.359424,0.05,0.047,167,,3,,3290000200,2004.3896,3,0.07573,19.748,0.069,17.814,0.008,16.868,0.006,16.388,0.007,16.069,0.012,0.044631
1522,5.8774E+17,48:48.0,+28:25:25.6,37,0.568,0.054,0.054,0.243,0.081,0,0.351,0.223,0.654,0,0,1,J134847.94+282525.6,207.199774,28.423779,0.052,0.047,169,,3,,1010020030,2004.3896,3,0.07307,19.787,0.098,17.832,0.007,16.955,0.006,16.566,0.006,16.234,0.017,0.056024
1523,5.88298E+17,28:16.5,+30:37:18.2,37,0.541,0,0.054,0.405,0,0,0.459,0.501,0.499,0,0,1,J082816.52+303718.1,127.068846,30.621713,0.073,0.062,40,,3,,10000000,2002.9497,3,0.04989,18.832,0.04,16.824,0.004,15.927,0.004,15.477,0.003,15.122,0.007,0.051273
1524,5.87731E+17,07:10.3,-10:10:37.9,25,0.88,0,0,0.08,0.04,0,0.08,0.873,0.087,0,0,1,J230710.33-101037.9,346.793064,-10.177219,0.054,0.048,88,,3,,10021110,2001.7175,3,0.08212,19.845,0.073,18.098,0.008,17.284,0.006,16.925,0.005,16.634,0.013,0.119013
1525,5.87739E+17,24:22.7,+14:21:42.6,31,0.742,0.065,0,0.129,0.065,0,0.194,0.584,0.341,0,0,1,J132422.72+142142.5,201.094674,14.361822,0.061,0.059,172,,3,,1010000000,2004.0751,2,0.09283,20.25,0.066,18.534,0.009,17.721,0.007,17.377,0.008,17.049,0.017,0.048331
1526,5.87733E+17,33:19.3,+04:26:41.7,51,0.961,0,0,0.039,0,0,0.039,0.914,0.086,0,1,0,J083319.26+042641.7,128.330263,4.444918,0.052,0.043,6,,3,,810021010,2002.1742,3,0.07531,18.968,0.055,16.91,0.005,15.84,0.003,15.31,0.003,14.878,0.007,0.04656
1527,5.87726E+17,54:34.6,+44:26:46.9,23,0.087,0.13,0.043,0.739,0,0,0.913,0.055,0.945,1,0,0,J075434.61+442646.9,118.644241,44.446387,0.054,0.051,148,,3,,810021010,2000.2632,3,0.04811,18.12,0.03,16.703,0.007,16.069,0.004,15.69,0.004,15.43,0.012,0.096153
1528,5.87737E+17,24:43.3,+06:24:20.8,52,0.327,0.038,0.096,0.481,0.038,0.019,0.615,0.12,0.811,0,0,1,J142443.32+062420.7,216.180534,6.405768,0.057,0.054,85,,3,,10000000,2003.3192,3,0.05642,18.07,0.025,17.038,0.006,16.645,0.007,16.411,0.008,16.253,0.017,0.044772
1529,5.87727E+17,30:15.5,+14:37:14.8,35,0.543,0.029,0.086,0.171,0.171,0,0.286,0.241,0.512,0,0,1,J223015.48+143714.8,337.564527,14.620782,0.056,0.046,96,,3,,10000000,2000.74,3,0.06459,19.232,0.075,17.929,0.013,17.454,0.03,17.242,0.015,17.176,0.043,0.053206
1530,5.87728E+17,07:10.9,+41:11:49.7,30,0.1,0,0,0.9,0,0,0.9,0.013,0.987,1,0,0,J080710.91+411149.6,121.79548,41.197123,0.056,0.042,143,,3,,0000922A90020000,2000.9046,2,0.09396,20.338,0.12,18.426,0.011,17.355,0.008,16.774,0.007,16.332,0.016,0.081852
1531,5.87742E+17,42:10.4,+24:33:28.4,28,0.25,0.071,0.071,0.536,0.036,0.036,0.679,0.143,0.781,1,0,0,J134210.35+243328.3,205.543152,24.55788,0.07,0.059,172,,3,,1010000010,2005.2518,2,0.06064,18.328,0.033,16.415,0.004,15.537,0.003,15.136,0.003,14.815,0.005,0.057365
1532,5.88018E+17,10:39.7,+39:41:39.8,62,0.935,0,0,0.048,0.016,0,0.048,0.908,0.076,0,0,1,J101039.73+394139.7,152.665552,39.694385,0.039,0.036,24,,3,,1010021110,2003.2255,3,0.0566,19.057,0.043,17.302,0.005,16.444,0.004,16.039,0.004,15.716,0.008,0.031536
1533,5.87742E+17,39:39.0,+15:01:21.1,50,0.18,0.04,0.38,0.34,0.04,0.02,0.76,0.18,0.76,0,0,1,J153939.03+150121.0,234.912633,15.022519,0.075,0.068,162,,3,,1010021110,2005.1949,3,0.02957,17.528,0.039,16.158,0.004,15.676,0.005,15.398,0.007,15.208,0.02,0.041986
1534,5.87743E+17,47:30.2,+16:25:43.8,63,0.127,0.476,0.032,0.349,0,0.016,0.857,0.11,0.874,1,0,0,J104730.21+162543.7,161.875889,16.428818,0.07,0.066,5,,3,,1010020010,2005.4269,3,0.08388,17.902,0.048,16.188,0.005,15.319,0.004,14.897,0.004,14.567,0.009,0.110169
1535,5.87733E+17,46:08.0,+54:29:33.1,19,0.684,0.053,0.053,0.158,0.053,0,0.263,0.611,0.335,0,0,1,J114608.01+542933.1,176.533385,54.492531,0.052,0.051,14,,3,,10020110,2002.2482,3,0.05751,19.393,0.044,17.745,0.006,16.951,0.005,16.558,0.005,16.254,0.011,0.023881
1536,5.87725E+17,45:58.6,-02:20:16.9,31,0.032,0.742,0.097,0.129,0,0,0.968,0.024,0.976,1,0,0,J124558.64-022016.9,191.494336,-2.338028,0.042,0.041,90,,3,,890000010,2000.171,2,0.0488,17.807,0.023,16.126,0.003,15.328,0.003,14.871,0.003,14.504,0.006,0.009218
1537,5.87737E+17,39:23.3,+26:30:26.6,35,0.114,0,0.057,0.829,0,0,0.886,0.019,0.981,1,0,0,J153923.31+263026.5,234.847154,26.50738,0.064,0.051,152,,3,,10000100,2003.4804,3,0.07055,19.525,0.069,18.246,0.012,17.682,0.01,17.331,0.012,17.106,0.032,0.052087
1538,5.87733E+17,53:10.0,+55:10:08.3,30,0.967,0,0,0,0.033,0,0,0.967,0,0,1,0,J125310.05+551008.3,193.291886,55.168985,0.047,0.046,90,,3,,10020110,2002.2482,2,0.08564,18.528,0.041,16.597,0.004,15.653,0.003,15.244,0.003,14.91,0.006,0.117842
1539,5.87733E+17,42:01.6,+44:35:08.4,31,0.355,0.032,0.032,0.387,0.097,0.097,0.452,0.157,0.611,0,0,1,J154201.62+443508.4,235.506789,44.585666,0.05,0.043,49,,3,,1010021010,2002.3529,3,0.05932,18.823,0.049,17.524,0.006,16.899,0.006,16.537,0.006,16.336,0.017,0.007393
1540,5.88018E+17,08:02.1,+12:59:53.9,30,0.267,0.033,0.167,0.267,0.267,0,0.467,0.094,0.593,0,0,1,J110802.08+125953.8,167.008703,12.998301,0.133,0.133,0,,3,,1890000158,2003.2448,2,0.04596,19.424,0.135,17.947,0.013,17.384,0.013,17.132,0.016,17.158,0.058,0.024827
1541,5.87726E+17,12:40.1,+49:27:19.8,49,0.735,0.041,0.061,0.061,0.102,0,0.163,0.568,0.309,0,0,1,J081240.10+492719.9,123.167118,49.455527,0.045,0.045,135,,3,,10000200,2000.3154,2,0.07696,19.141,0.043,17.808,0.007,17.076,0.006,16.649,0.006,16.363,0.016,0.126571
1542,5.87727E+17,07:37.0,+13:58:05.1,27,0.815,0,0.074,0.037,0.074,0,0.111,0.516,0.351,0,0,1,J000736.99+135805.1,1.90415,13.968086,0.045,0.037,1,,3,,10020310,2000.7401,3,0.09214,20.723,0.15,18.709,0.014,17.588,0.008,17.077,0.008,16.704,0.019,0.058983
1543,5.87729E+17,48:42.7,+04:17:28.1,46,0.152,0.022,0.783,0.022,0,0.022,0.826,0.152,0.826,1,0,0,J104842.66+041728.0,162.177785,4.29113,0.05,0.042,92,,3,,2014021048,2001.1397,3,0.06874,18.063,0.033,16.727,0.005,16.086,0.005,15.736,0.005,15.493,0.011,0.040286
1544,5.87727E+17,07:49.2,-08:59:24.1,29,0.931,0,0.034,0.034,0,0,0.069,0.876,0.124,0,0,1,J220749.21-085924.1,331.955061,-8.990035,0.045,0.044,168,,3,,10020010,2000.6742,2,0.08278,19.361,0.068,17.419,0.006,16.516,0.005,16.091,0.004,15.719,0.009,0.083763
1545,5.87737E+17,56:10.9,+13:51:18.9,26,1,0,0,0,0,0,0,1,0,0,1,0,J135610.85+135118.9,209.045213,13.855262,0.056,0.056,0,,3,,10020010,2003.4093,3,0.0647,18.456,0.036,16.48,0.004,15.55,0.003,15.122,0.003,14.78,0.006,0.046296
1546,5.87732E+17,42:58.2,+53:43:13.5,49,0.816,0.02,0,0.143,0.02,0,0.163,0.768,0.211,0,0,1,J114258.18+534313.5,175.742454,53.720419,0.043,0.036,8,,3,,9.0001E+11,2001.9641,3,0.06808,19.474,0.048,17.551,0.006,16.653,0.004,16.231,0.004,15.899,0.008,0.01252
1547,5.87727E+17,26:11.3,+14:01:48.1,31,0.839,0.065,0,0.032,0.065,0,0.097,0.825,0.11,0,0,1,J232611.29+140148.1,351.547065,14.030039,0.041,0.036,2,,3,,10021000,2000.7401,3,0.04622,18.67,0.039,16.763,0.005,15.908,0.004,15.419,0.003,15.08,0.007,0.075562
1548,5.8774E+17,13:38.9,+24:07:13.0,26,0.731,0.154,0,0.077,0.038,0,0.231,0.399,0.539,0,0,1,J151338.91+240712.9,228.412153,24.120266,0.061,0.061,0,,3,,1010020058,2004.365,3,0.06876,19.336,0.074,17.903,0.008,17.282,0.007,16.924,0.007,16.657,0.02,0.061843
1549,5.87727E+17,10:35.6,-05:43:04.3,27,0.185,0.185,0.111,0.407,0.111,0,0.704,0.043,0.831,1,0,0,J041035.63-054304.2,62.648465,-5.717847,0.059,0.039,98,,3,,10000000,2000.7378,3,0.06439,19.187,0.046,18.122,0.008,17.653,0.009,17.329,0.017,17.067,0.028,0.056043
1550,5.87731E+17,08:19.3,-08:19:00.9,36,0.056,0,0.028,0.917,0,0,0.944,0.012,0.988,1,0,0,J220819.26-081900.9,332.080249,-8.31692,0.092,0.057,175,,3,,9.0089E+11,2001.7173,2,0.05175,19.368,0.094,18.015,0.011,17.335,0.009,16.968,0.01,16.664,0.03,0.012594
1551,5.88018E+17,29:50.4,+11:45:29.1,32,0.906,0,0,0.031,0,0.062,0.031,0.835,0.093,0,0,1,J122950.41+114529.0,187.460046,11.758081,0.072,0.051,179,,3,,1.0109E+11,2003.223,2,0.08783,19.715,0.096,17.723,0.007,16.81,0.005,16.383,0.005,15.988,0.01,0.017664
1552,5.87732E+17,40:01.7,+41:38:23.9,31,0.258,0.032,0.419,0.161,0.065,0.065,0.613,0.062,0.782,0,0,1,J084001.72+413823.8,130.007178,41.639959,0.079,0.052,134,,3,,10020010,2001.9666,2,0.09708,19.186,0.065,17.763,0.009,17.037,0.007,16.656,0.007,16.388,0.016,0.056695
1553,5.88016E+17,09:09.6,-00:48:56.1,31,0.484,0,0.226,0.161,0.129,0,0.387,0.336,0.521,0,0,1,J230909.57-004856.1,347.289899,-0.815583,0.048,0.047,0,,3,,810000000,2002.6784,2,0.07493,18.388,0.035,17.187,0.007,16.61,0.005,16.144,0.018,15.997,0.012,0.086799
1554,5.87737E+17,18:52.4,+31:05:11.3,34,0.912,0.029,0,0,0.059,0,0.029,0.912,0.029,0,1,0,J151852.41+310511.2,229.718389,31.086462,0.048,0.036,152,,3,,10020010,2003.4749,3,0.06067,18.585,0.032,16.8,0.004,15.954,0.003,15.559,0.003,15.224,0.008,0.056752
1555,5.87733E+17,02:01.6,+06:52:01.4,27,0.556,0.148,0,0.259,0.037,0,0.407,0.213,0.732,1,0,0,J100201.59+065201.4,150.506646,6.867061,0.063,0.054,4,,3,,4.02029E+12,2002.1743,3,0.09385,18.503,0.026,17.395,0.007,16.919,0.006,16.58,0.007,16.399,0.013,0.076724
1556,5.88024E+17,42:49.3,+18:53:18.1,61,0,0.984,0.016,0,0,0,1,0,1,1,0,0,J114249.30+185318.0,175.705421,18.888352,0.077,0.065,3,,3,,1010021010,2005.252,3,0.0698,18.04,0.038,16.25,0.005,15.425,0.003,15.002,0.003,14.667,0.006,0.035808
1557,5.87735E+17,16:02.7,+14:11:21.8,31,0.355,0.387,0,0.194,0.065,0,0.581,0.355,0.581,0,0,1,J121602.67+141121.8,184.011128,14.189391,0.05,0.046,0,,3,,1010021010,2003.0759,2,0.02538,16.862,0.015,14.892,0.002,14.084,0.002,13.672,0.002,13.331,0.003,0.01283
1558,5.88849E+17,01:25.2,-00:27:28.6,27,0.037,0,0,0.963,0,0,0.963,0.015,0.985,1,0,0,J090125.20-002728.5,135.355024,-0.457927,0.082,0.042,90,,3,,10020010,1999.2203,2,0.02755,18.134,0.03,17.101,0.007,16.798,0.007,16.619,0.009,16.489,0.026,0.107123
1559,5.87737E+17,38:11.6,+09:17:31.9,33,0.061,0.182,0,0.576,0.152,0.03,0.758,0.027,0.787,0,0,1,J143811.64+091731.8,219.548501,9.292176,0.189,0.124,175,,3,,4.40089E+12,2003.3217,3,0.02932,18.366,0.036,17.441,0.008,17.134,0.014,16.887,0.016,16.687,0.044,0.066468
1560,5.87727E+17,58:29.8,-09:54:38.1,31,0.065,0.903,0.032,0,0,0,0.935,0.015,0.985,1,0,0,J015829.79-095438.1,29.624133,-9.910588,0.049,0.046,4,,3,,10020000,2000.7375,3,0.09005,18.319,0.031,17.238,0.007,16.679,0.006,16.323,0.006,16.075,0.015,0.033355
1561,5.87735E+17,40:46.0,+48:43:22.2,22,0.682,0,0.045,0.227,0.045,0,0.273,0.546,0.404,0,0,1,J134045.96+484322.0,205.191506,48.7228,0.054,0.044,74,,3,,1010020010,2003.087,2,0.09898,19.007,0.035,17.081,0.004,16.076,0.003,15.637,0.004,15.277,0.006,0.120759
1562,5.87732E+17,18:09.5,+38:09:15.6,21,0.714,0.048,0.048,0.143,0.048,0,0.238,0.515,0.427,0,0,1,J081809.51+380915.6,124.539634,38.154345,0.06,0.046,137,,3,,10000110,2001.9643,3,0.06184,19.016,0.07,17.459,0.007,16.723,0.006,16.331,0.006,16.155,0.023,0.101646
1563,5.87742E+17,32:15.1,+17:52:41.4,31,0,0.032,0.968,0,0,0,1,0,1,1,0,0,J083215.11+175241.3,128.062991,17.878165,0.047,0.042,25,,3,,00000010100A0110,2004.9564,2,0.05537,18.195,0.081,16.286,0.006,15.295,0.004,14.921,0.004,14.555,0.012,0.031733
1564,5.87727E+17,43:42.4,-05:15:09.0,63,0.667,0,0.016,0.159,0.159,0,0.175,0.667,0.175,0,0,1,J204342.35-051509.0,310.926469,-5.252505,0.79,0.398,172,,3,,10000000,2000.674,2,0.08538,20.376,0.085,18.416,0.01,17.486,0.021,16.98,0.006,16.607,0.012,0.042464
1565,5.8773E+17,27:07.0,-03:32:18.1,59,0.78,0,0.051,0.017,0.153,0,0.068,0.696,0.135,0,0,1,J132707.02-033218.1,201.779284,-3.538372,0.045,0.043,90,,3,,10020000,2001.394,3,0.0778,20.126,0.077,18.437,0.011,17.599,0.009,17.201,0.008,16.88,0.021,0.048028
1566,5.88018E+17,22:26.3,+12:18:58.2,23,0.783,0,0.043,0.13,0.043,0,0.174,0.525,0.412,0,0,1,J122226.28+121858.2,185.609508,12.316167,0.054,0.05,0,,3,,1010020100,2003.245,2,0.09212,20.284,0.101,18.254,0.009,17.312,0.006,16.888,0.006,16.55,0.012,0.028294
1567,5.88017E+17,17:03.0,+47:13:03.8,34,0.706,0,0,0.265,0.029,0,0.265,0.605,0.364,0,0,1,J131702.99+471303.8,199.262458,47.217726,0.054,0.052,166,,3,,9.0101E+11,2003.1771,2,0.05984,18.495,0.027,16.817,0.005,16.021,0.004,15.629,0.004,15.34,0.008,0.103382
1568,5.87727E+17,33:16.0,+12:33:22.5,28,0.857,0,0,0.107,0.036,0,0.107,0.844,0.12,0,0,1,J213316.00+123322.4,323.316669,12.556246,0.037,0.037,0,,3,,1294020148,2000.7398,3,0.04613,19.346,0.052,17.813,0.008,16.999,0.006,16.597,0.007,16.279,0.014,0.016416
1569,5.87727E+17,40:30.4,-08:24:24.1,66,0.333,0,0.576,0.076,0.015,0,0.652,0.085,0.895,1,0,0,J224030.35-082424.1,340.126485,-8.406698,0.052,0.048,176,,3,,10000110,2000.6743,2,0.08007,19.349,0.082,17.494,0.008,16.607,0.005,16.163,0.006,15.874,0.012,0.054544
1570,5.8774E+17,40:22.8,+27:37:45.7,19,0.526,0,0.053,0.421,0,0,0.474,0.207,0.793,0,0,1,J144022.84+273745.7,220.095184,27.62936,0.055,0.053,161,,3,,1010020000,2004.3623,3,0.05289,19.836,0.081,18.429,0.01,17.743,0.008,17.368,0.008,17.116,0.028,0.055718
1571,5.87732E+17,08:31.5,+56:38:36.4,41,0.122,0.024,0,0.854,0,0,0.878,0.031,0.969,1,0,0,J110831.51+563836.3,167.131304,56.643435,0.047,0.045,102,,3,,10000110,2001.8877,3,0.07626,19.32,0.057,17.656,0.007,16.774,0.005,16.286,0.005,15.939,0.01,0.06724
1572,5.87731E+17,23:47.1,-09:10:08.9,32,0.844,0.031,0,0.062,0.062,0,0.094,0.802,0.134,0,0,1,J222347.10-091008.9,335.946284,-9.169141,0.059,0.047,85,,3,,10020000,2001.7174,2,0.08647,19.368,0.064,17.292,0.006,16.314,0.004,15.834,0.004,15.463,0.008,0.02815
1573,5.87732E+17,27:02.3,+40:37:19.7,36,0.417,0.139,0.056,0.306,0.083,0,0.5,0.1,0.781,0,0,1,J092702.32+403719.8,141.759686,40.622167,0.082,0.078,122,,3,,10021010,2002.0377,2,0.07137,19.437,0.052,18.217,0.009,17.69,0.008,17.364,0.008,17.148,0.024,0.114122
1574,5.88011E+17,46:24.1,+04:09:45.6,64,0.047,0,0,0.953,0,0,0.953,0.014,0.986,1,0,0,J124624.11+040945.6,191.600463,4.162667,0.124,0.073,179,,3,,90020158,2001.29,2,0.07121,19.964,0.155,18.26,0.014,17.294,0.01,16.76,0.008,16.337,0.021,0.016499
1575,5.87731E+17,25:18.2,+00:11:05.0,27,0.481,0.037,0.296,0.185,0,0,0.519,0.31,0.69,0,0,1,J212518.24+001105.0,321.326015,0.18474,0.052,0.046,0,,3,,10020010,2001.7201,3,0.06275,17.491,0.024,15.986,0.003,15.313,0.003,14.944,0.003,14.695,0.008,0.083582
1576,5.88013E+17,00:59.5,+28:42:53.4,8,0.375,0,0.125,0,0.5,0,0.125,0.356,0.141,0,0,1,J080059.46+284253.4,120.247751,28.714846,0.056,0.054,135,,3,,1010021010,2001.9693,3,0.07337,18.43,0.037,16.352,0.004,15.344,0.003,14.875,0.003,14.504,0.005,0.045762
1577,5.87726E+17,59:48.0,+44:25:54.9,27,0,0.815,0,0.037,0,0.148,0.852,0,0.852,1,0,0,J075948.04+442554.8,119.950167,44.431903,0.055,0.045,147,,3,,10000010,2000.3153,2,0.07345,18.923,0.055,17.712,0.008,17.139,0.007,16.787,0.007,16.56,0.02,0.049188
1578,5.8773E+17,56:50.1,-02:50:59.0,75,0.12,0.04,0.627,0.213,0,0,0.88,0.033,0.967,1,0,0,J135650.07-025059.0,209.208659,-2.849726,0.051,0.044,2,,3,,890000010,2001.3943,3,0.09292,18.717,0.048,17.31,0.006,16.509,0.005,16.055,0.004,15.712,0.01,0.030892
1579,5.8773E+17,44:35.8,-02:45:13.6,40,0.3,0.025,0.325,0.275,0.025,0.05,0.625,0.126,0.787,1,0,0,J134435.78-024513.6,206.149118,-2.753782,0.046,0.04,0,,3,,90021010,2001.3942,3,0.07505,18.606,0.041,17.048,0.005,16.283,0.004,15.806,0.004,15.473,0.008,0.029632
